audio_path,kichwa_original,kichwa_normalizado,kichwa_json_match,espanol,tipo_match,score
133.mp3,"Roundupka el Malatión mana alli kiwakunata wañuchin, sapikaman wañuchin.",roundupka el malatión mana alli kiwakunata wañuchin sapikaman wañuchin,roundupka el malatión mana alli kiwakunata wañuchin sapikaman wañuchin,"Roundup mata las malas hierbas, las destruye hasta la raíz.",exacto,100.0
154.mp3,Drogakunamanta makanakukkunaka ninan fracasomi kashka.,drogakunamanta makanakukkunaka ninan fracasomi kashka,drogakunamanta makanakukkunaka ninan fracasomi kashka,Que la guerra contra las drogas ha sido un fracaso,exacto,100.0
133.mp3,Ashtawankarin chayshuk willachik ukumantaka mana kayashkakunachu.,ashtawankarin chayshuk willachik ukumantaka mana kayashkakunachu,ashtawankarin chayshuk willachik ukumantaka mana kayashkakunachu,"Sobre todo, porque en los otros medios de comunicación no me invitan.",exacto,100.0
47.mp3,Shinapash wakinkunaka ñapashmi mana alli shimikunawan llukshirka.,shinapash wakinkunaka ñapashmi mana alli shimikunawan llukshirka,shinapash wakinkunaka ñapashmi mana alli shimikunawan llukshirka,Y no faltó quien comenzó a soltar la lengua.,exacto,100.0
114.mp3,Shinallatakmi climapash muspayashka shinami purikun.,shinallatakmi climapash muspayashka shinami purikun,shinallatakmi climapash muspayashka shinami purikun,"Y lo mismo pasa con el clima, que se ha vuelto loco.",exacto,100.0
99.mp3,"Don Eusebio, shamuy, shukkuta upyay.",don eusebio shamuy shukkuta upyay,don eusebio shamuy shukkuta upyay,"Don Eusebio, venga y péguese uno.",exacto,100.0
151.mp3,"Zoom, ari, chay zoom nishkapimi Españamanta mashiwan rimankapak munanakushka.",zoom ari chay zoom nishkapimi españamanta mashiwan rimankapak munanakushka,zoom ari chay zoom nishkapimi españamanta mashiwan rimankapak munanakushka,Estaban tratando de conectarse por zoom con una amiga que vive en España.,exacto,100.0
123.mp3,Kikinkuna rikushka kankichikman!,kikinkuna rikushka kankichikman,kikinkuna rikushka kankichikman,¡Si ustedes los vieran!,exacto,100.0
67.mp3,Kunanka imatak rurashun ninki?,kunanka imatak rurashun ninki,kunanka imatak rurashun ninki,¿Y qué propones?,exacto,100.0
198.mp3,"Hatun llakikuna, warmi wawakunata manchachikkunaka.",hatun llakikuna warmi wawakunata manchachikkunaka,hatun llakikuna warmi wawakunata manchachikkunaka,Violaciones de niñas.,exacto,100.0
61.mp3,"Imatak, imatak?",imatak imatak,imatak imatak,"¿Qué, qué?",exacto,100.0
43.mp3,Mashna charishkata.,mashna charishkata,mashna charishkata,Todos los que tenga.,exacto,100.0
64.mp3,"Chawpi kikinpa, chawpi ñukanchikpa.",chawpi kikinpa chawpi ñukanchikpa,chawpi kikinpa chawpi ñukanchikpa,"Mitad para usted, mitad para nosotros.",exacto,100.0
93.mp3,Ima ninkichik?,ima ninkichik,ima ninkichik,¿Qué tal?,exacto,100.0
10.mp3,"Imashi solución kan, imatatak rurashun, alcaldesa?",imashi solución kan imatatak rurashun alcaldesa,imashi solución kan imatatak rurashun alcaldesa,"¿Y cuál es la solución, alcaldesa?",exacto,100.0
130.mp3,"Payka paypa munashkata rurakun, paypa munashkata kawsan.",payka paypa munashkata rurakun paypa munashkata kawsan,payka paypa munashkata rurakun paypa munashkata kawsan,Sigue haciendo de las suyas.,exacto,100.0
146.mp3,"Chawpi kari, chawpi warmi kachun.",chawpi kari chawpi warmi kachun,chawpi kari chawpi warmi kachun,Mitad hombres y mitad mujeres.,exacto,100.0
116.mp3,Shinapash.,shinapash,shinapash,Entonces.,exacto,100.0
19.mp3,Ni maykan minería na sustentable kanchu.,ni maykan minería na sustentable kanchu,ni maykan minería na sustentable kanchu,Ninguna minería es sustentable.,exacto,100.0
49.mp3,Pi shamukpipash rikuriya kanki.,pi shamukpipash rikuriya kanki,pi shamukpipash rikurayak kanki,Ojo abierto para ver quién se asoma.,fuzzy,95.08196721311475
113.mp3,"Pi kakta riksinki, piwan kakta yachanki, kanpa kusami kan.",pi kakta riksinki piwan kakta yachanki kanpa kusami kan,pi kakta riksinki piwan kakta yachanki kanpa kusami kan,"Toma, pá que aprendas quién manda aquí, toma pá respetar a tu marido.",exacto,100.0
109.mp3,"Tamiataka Dioska mana anchuchinchu, mana churanchu.",tamiataka dioska mana anchuchinchu mana churanchu,tamyataka dioska mana anchuchinchu mana churanchu,Dios no quita ni pone la lluvia.,fuzzy,97.95918367346938
4.mp3,Shinapash Jaboneropa llaktapika ashtawan shuyanakun.,shinapash jaboneropa llaktapika ashtawan shuyanakun,shinapash jaboneropa llaktapika ashtawan shuyanakun,"Y en este Barrio del Jabonero, todavía más.",exacto,100.0
42.mp3,Chay negocio criminal hatun preciokunawan katinkapakmi kan.,chay negocio criminal hatun preciokunawan katinkapakmi kan,chay negocio criminal hatun preciokunawan katinkapakmi kan,La única razón es mantener ese negocio criminal con los precios altos.,exacto,100.0
92.mp3,Ishkay chunka hapiy tukushkakuna shinallatak tankariymanta ishkay chukrishkakunapash tiyashkaka.,ishkay chunka hapiy tukushkakuna shinallatak tankariymanta ishkay chukrishkakunapash tiyashkaka,ishkay chunka hapiy tukushkakuna shinallatak tankariymanta ishkay chukrishkakunapash tiyashkaka,Veinte detenidos y hasta dos con heridas por los empujones.,exacto,100.0
103.mp3,"Chaymantami kay minería, kay petróleo, ñukanchikkunata unkuchishpa katikun.",chaymantami kay minería kay petróleo ñukanchikkunata unkuchishpa katikun,chaymantami kay minería kay petróleo ñukanchikkunata unkuchishpa katikun,"Ensuciamos todo con la minería, con el petróleo.",exacto,100.0
147.mp3,Allilla upalla kimirirkani.,allilla upalla kimirirkani,allilla upalla kimirirkani,[MISSING],exacto,100.0
108.mp3,Ñukanchikpash kikinwan kanchik.,ñukanchikpash kikinwan kanchik,ñukanchikpash kikinwan kanchik,También se suma a esta cruzada.,exacto,100.0
158.mp3,Chayka umaymi kan.,chayka umaymi kan,chayka umaymi kan,Es un truco.,exacto,100.0
165.mp3,Norteamericano bancokunapi.,norteamericano bancokunapi,norteamericano bancokunapi,En los bancos norteamericanos.,exacto,100.0
32.mp3,"Alcaldíapak camionetata churakrini, tantachishka mikunakunata apankapak yarkachikkunaman.",alcaldíapak camionetata churakrini tantachishka mikunakunata apankapak yarkachikkunaman,alcaldíapak camionetata churakrini tantachishka mikunakunata apankapak yarkachikkunaman,Voy a poner las camionetas de la alcaldía para buscar y llevar los aportes de la gente y las raciones de comida a quienes necesitan.,exacto,100.0
208.mp3,"Shina pachachu kan, tayta cura.",shina pachachu kan tayta cura,shinapachachu kan tayta cura,"¿Así es?, señor cura.",fuzzy,98.24561403508771
14.mp3,Kunanka mana sakirishachu.,kunanka mana sakirishachu,kunanka mana sakirishachu,"Y esta vez, lo siento, yo no me quedo.",exacto,100.0
175.mp3,Yakuta chuyayachinkapakka achka kullkitami mutsurin.,yakuta chuyayachinkapakka achka kullkitami mutsurin,yakuta chuyayachinkapakka achka kullkitami mutsurin,Porque limpiar el agua cuesta carísimo.,exacto,100.0
23.mp3,Imatatak kay herejekunaka munanchu imami?,imatatak kay herejekunaka munanchu imami,imatatak kay herejekunaka munanchu imami,¿Qué quieren estos herejes?,exacto,100.0
127.mp3,"Ah Fredy, kushillami kani.",ah fredy kushillami kani,ah fredy kushillami kani,Me alegra mucho.,exacto,100.0
148.mp3,"Wichikuna, shuarkuna.",wichikuna shuarkuna,wichikuna shuarkuna,"Wichis, Shuar.",exacto,100.0
23.mp3,"Shinapacha, wawakuna.",shinapacha wawakuna,shinapacha wawakuna,"Tienes razón, niñas.",exacto,100.0
164.mp3,Imatak shinachun munanki yari mamaku?,imatak shinachun munanki yari mamaku,imatak shinachun munankiyari mamaku,"¿Y qué quieres que haga, má?",fuzzy,98.59154929577466
179.mp3,Alli kanatami maskan.,alli kanatami maskan,alli kanatami maskan,[MISSING],exacto,100.0
139.mp3,"Kaypika tukuy pacha, tukuy puncha, tukuy pachakukunatami llamkankichik nishpa nishka.",kaypika tukuy pacha tukuy puncha tukuy pachakukunatami llamkankichik nishpa nishka,kaypika tukuy pacha tukuy puncha tukuy pachakukunatami llamkankichik nishpa nishka,"Pues aquí se trabaja 24-7, todos los días del año y todas las horas del día.",exacto,100.0
130.mp3,Ña tubo pakirishkakuna tiyan.,ña tubo pakirishkakuna tiyan,ña tubo pakirishkakuna tiyan,Ya está confirmada la nueva rotura en este tramo de la tubería.,exacto,100.0
92.mp3,Ñukanchikta llakichishpa sakishka.,ñukanchikta llakichishpa sakishka,ñukanchikta llakichishpa sakishka,Se burlaron de nosotros.,exacto,100.0
9.mp3,Cocainataka mashnapatak katunki?,cocainataka mashnapatak katunki,cocaínataka mashnapatak katunki,¿Cuánto vale una bolsita de cocaína?,fuzzy,96.7741935483871
93.mp3,Ñapash llukshirkani.,ñapash llukshirkani,ñapash llukshirkani,Me soltaron rapidito.,exacto,100.0
85.mp3,Mineríaka yanapankapakmi.,mineríaka yanapankapakmi,mineríaka yanapankapakmi,Minería es para ayudar.,exacto,100.0
97.mp3,"Ama piñariychu, ñuka tayta alli runa kachunmi yachachirka, chaymantami tukuy shunkuwan kay candidaturata ari nini.",ama piñariychu ñuka tayta alli runa kachunmi yachachirka chaymantami tukuy shunkuwan kay candidaturata ari nini,ama piñariychu ñuka tayta alli runa kachunmi yachachirka chaymantami tukuy shunkuwan kay candidaturata ari nini,"Descuiden, mi padre me enseñó a ser humilde, y con humildad acepto la candidatura.",exacto,100.0
222.mp3,"Shinapash, imatak rurasha.",shinapash imatak rurasha,shinapash imatak rurasha,"Pero, ¿qué hago?",exacto,100.0
45.mp3,Ñuka churi Fredy kushikushkami kan.,ñuka churi fredy kushikushkami kan,ñuka churi fredy kushikushkami kan,Mi hijo Fredy está emocionado.,exacto,100.0
107.mp3,"Alcaldesa, ama kayaychu.",alcaldesa ama kayaychu,alcaldesa ama kayaychu,"No lo haga, señora alcaldesa.",exacto,100.0
18.mp3,Shinapash ña shuk hatun lote de vacunasta chaskiskanchik.,shinapash ña shuk hatun lote de vacunasta chaskiskanchik,shinapash ña shuk hatun lote de vacunasta chaskishkanchik,Pero ya hemos recibido un buen lote de vacunas.,fuzzy,99.11504424778761
5.mp3,"Kunanka visitakuna, solicitudkuna, presupuestokuna, proyectokuna kallarimun.",kunanka visitakuna solicitudkuna presupuestokuna proyectokuna kallarimun,kunanka visitakuna solicitudkuna presupuestokuna proyectokuna kallarimun,"Y ahora comienzan las visitas, las solicitudes, los presupuestos, los proyectos.",exacto,100.0
171.mp3,"Shinapash kunanka, paykunaka, shuklla enemigo nishkata charinkuna.",shinapash kunanka paykunaka shuklla enemigo nishkata charinkuna,shinapash kunanka paykunaka shuklla enemigo nishkata charinkuna,Pero ahora tienen un enemigo común.,exacto,100.0
99.mp3,Waminsi wasimanta shamukun.,waminsi wasimanta shamukun,waminsi wasimanta shamukun,De la casa rosada viene.,exacto,100.0
114.mp3,"Shuk yachana wasita rurashun, shuk hampina ukuta churashun",shuk yachana wasita rurashun shuk hampina ukuta churashun,shuk yachana wasita rurashun shuk hampina ukuta churashun,Haremos una escuela y un hospital.,exacto,100.0
27.mp3,"Alcaldesa Magdalena Ayalapash imashamanta paykunawan kashkataka mana yuyaypi hapirkachu, ñapash mana alli rimaykuna kallarirka.",alcaldesa magdalena ayalapash imashamanta paykunawan kashkataka mana yuyaypi hapirkachu ñapash mana alli rimaykuna kallarirka,alcaldesa magdalena ayalapash imashamanta paykunawan kashkataka mana yuyaypi hapirkachu ñapash mana alli rimaykuna kallarirka,"No pueden creer que la alcaldesa Magdalena Ayala se haya sumado a este grupo de cabezas calientes, como ellos nos tildan.",exacto,100.0
67.mp3,Mana uyanllakunapish nachu?,mana uyanllakunapish nachu,mana uyanllakunapish nachu,[MISSING],exacto,100.0
92.mp3,Paykunaka chay llaki unkuykunata hampirinkapakka hampina wasikunata charinkami.,paykunaka chay llaki unkuykunata hampirinkapakka hampina wasikunata charinkami,paykunaka chay llaki unkuykunata hampirinkapakka hampina wasikunata charinkami,Tendrán clínicas gratuitas para rehabilitarse de esa peligrosa enfermedad.,exacto,100.0
164.mp3,"Kishpichiway, kishpichiway, pantashkani.",kishpichiway kishpichiway pantashkani,kishpichiway kishpichiway pantashkani,"Perdón, perdón, me equivoqué.",exacto,100.0
197.mp3,"Warmikunata wakllichikka unkuytapash yallimi kashka, pandemiatapash yallimi kay mamallaktapi, tukuy mundopi.",warmikunata wakllichikka unkuytapash yallimi kashka pandemiatapash yallimi kay mamallaktapi tukuy mundopi,warmikunata wakllichikka unkuytapash yallimi kashka pandemiatapash yallimi kay mamallaktapi tukuy mundopi,"La violencia contra las mujeres es la peor enfermedad, la peor pandemia que padecemos en nuestro país y creo que en el mundo.",exacto,100.0
30.mp3,Shinaka cuidanki.,shinaka cuidanki,shinaka cuidanki,Pues cuídalo.,exacto,100.0
39.mp3,"Chay mana pinka sinchi ñawi Apolonioka, shina willachiwarka ñukaman, marihuanata Guapowan fumanakushka nin, paykuna, paykunapa pandillawanpash.",chay mana pinka sinchi ñawi apolonioka shina willachiwarka ñukaman marihuanata guapowan fumanakushka nin paykuna paykunapa pandillawanpash,chay manapinka sinchi ñawi apolonioka shina willachiwarka ñukaman marihuanata guapowan fumanakushka nin paykuna paykunapa pandillawanpash,"El caradura de Apolonio, según me contaron, estaba fumando marihuana con el Guapo y con otros más de su pandilla.",fuzzy,99.63636363636364
132.mp3,Internetta charinkimi nishpa Wilson runaka alcaldesamanka nikurka.,internetta charinkimi nishpa wilson runaka alcaldesamanka nikurka,internetta charinkimi nishpa wilson runaka alcaldesamanka nikurka,"Internet universal, eso le prometió el tal Wilson a la Alcaldesa.",exacto,100.0
79.mp3,Pandemiaka runakunapak allitapash mana allitapash llukchishkami.,pandemiaka runakunapak allitapash mana allitapash llukchishkami,pandemiaka runakunapak allitapash mana allitapash llukchishkami,La pandemia ha sacado lo mejor y lo peor de la gente.,exacto,100.0
7.mp3,Ñami shuk alli tantanakuyta shinashkanchik.,ñami shuk alli tantanakuyta shinashkanchik,ñami shuk alli tantanakuyta shinashkanchik,Ya hemos formado un buen equipo.,exacto,100.0
191.mp3,Chay gramota tarinkapakka pichka waranka litro yakuta venenoshpami llukshichin.,chay gramota tarinkapakka pichka waranka litro yakuta venenoshpami llukshichin,chay gramota tarinkapakka pichka waranka litro yakuta venenoshpami llukshichin,Pues para conseguir esos gramitos hay que envenenar cinco mil litros de agua.,exacto,100.0
7.mp3,"Ay, ima nini yari.",ay ima nini yari,ay ima niniyari,Quiero decir.,fuzzy,96.7741935483871
22.mp3,"Rikuy, pushak agente.",rikuy pushak agente,rikuy pushak agente,"Sí, señor agente.",exacto,100.0
14.mp3,Pandemiamanta rimaykuna,pandemiamanta rimaykuna,pandemiamanta rimaykuna,Historias de la pandemia,exacto,100.0
116.mp3,"Shuk radiokunapa yanapayta mañashun, kay mama llaktamanta, América Latina, Caribemanta, tukuy mundomanta yanapayta mañashunchik.",shuk radiokunapa yanapayta mañashun kay mama llaktamanta américa latina caribemanta tukuy mundomanta yanapayta mañashunchik,shuk radiokunapa yanapayta mañashun kay mamallaktamanta américa latina caribemanta tukuy mundomanta yanapayta mañashunchik,"Pidamos la solidaridad de otras radios en el país, en América Latina, en el Caribe, y en el mundo, si conseguimos los contactos.",fuzzy,99.59183673469387
144.mp3,Pastorkunaka nachu Diospak kamashkata rimanakun?,pastorkunaka nachu diospak kamashkata rimanakun,pastorkunaka nachu diospak kamashkata rimanakun,¿No hablan tanto los pastores del diseño original?,exacto,100.0
131.mp3,Mashipura napaykunata kachanakun.,mashipura napaykunata kachanakun,mashipura napaykunata kachanakun,Las vecinas mandan a saludar a otras vecinas.,exacto,100.0
3.mp3,"Mamallaktapika pandemia llakikuna katikukpipash, tukuymi ashtakata kuyurikun.",mamallaktapika pandemia llakikuna katikukpipash tukuymi ashtakata kuyurikun,mamallaktapika pandemia llakikuna katikukpipash tukuymi ashtakata kuyurikun,"El ambiente, a pesar de las secuelas de la pandemia, está bien movido en todo el país.",exacto,100.0
32.mp3,Pitak González kan?,pitak gonzález kan,pitak gonzález kan,¿Y quién es González?,exacto,100.0
51.mp3,"Alcaldesa, ñukaka mashna watata charinitapash na yachanika.",alcaldesa ñukaka mashna watata charinitapash na yachanika,alcaldesa ñukaka mashna watata charinitapash na yachanika,"Alcaldesa, yo no sé ni cuántos años tengo.",exacto,100.0
137.mp3,Pipash tantarinata munanchu?,pipash tantarinata munanchu,pipash tantarinata munanchu,¿Hay alguien que quiera unirse?,exacto,100.0
154.mp3,"Ari, ari, ama ashtawan yanka rimakuyllachu.",ari ari ama ashtawan yanka rimakuyllachu,ari ari ama ashtawan yanka rimakuyllachu,"Bueno, basta ya de sermones y de teorías conspiranoicas.",exacto,100.0
9.mp3,"Shinaka, ñuka shutipi rimashpa kallariy.",shinaka ñuka shutipi rimashpa kallariy,shinaka ñuka shutipi rimashpa kallariy,Pues comienza llamándome Magdalena.,exacto,100.0
123.mp3,Ñukanchikta karkushpa paykunalla sakirirka.,ñukanchikta karkushpa paykunalla sakirirka,ñukanchikta karkushpa paykunalla sakirirka,Nos invadieron y se apropiaron de todo.,exacto,100.0
26.mp3,"Aja, shina shina.",aja shina shina,aha shina shina,"Ajá, así es.",fuzzy,93.33333333333333
159.mp3,Ima shuti kaktapash yachanimi.,ima shuti kaktapash yachanimi,ima shuti kaktapash yachanimi,Yo sé cómo se llama.,exacto,100.0
94.mp3,"Kashna willachini, kaymi rikurin.",kashna willachini kaymi rikurin,kashna willachini kaymi rikurin,"Les cuento así, parece como esto.",exacto,100.0
59.mp3,"Wawa, kunanka ima punchatak kan?",wawa kunanka ima punchatak kan,wawa kunanka ima punchatak kan,"¿Qué día es hoy, hijo?",exacto,100.0
184.mp3,"Mashi, shinapash, manarak kikinpa shutitaka yachanichu.",mashi shinapash manarak kikinpa shutitaka yachanichu,mashi shinapash manarak kikinpa shutitaka yachanichu,"Señor, por cierto, todavía no sé su nombre.",exacto,100.0
135.mp3,Kay partidoka ima shutitak kakrin?,kay partidoka ima shutitak kakrin,kay partidoka ima shutitak kakrin,¿Y cómo se llamará este partido?,exacto,100.0
58.mp3,Policía ñami shamukun.,policía ñami shamukun,policía ñami shamukun,La policía ya viene de camino.,exacto,100.0
63.mp3,"Larkaman shamuychik, kayta shamuychik, shamuychik, haku haku.",larkaman shamuychik kayta shamuychik shamuychik haku haku,larkaman shamuychik kayta shamuychik shamuychik haku haku,"Vengan al río, vengan por esta vereda, vengan, vamos, vamos.",exacto,100.0
